epoch,train_loss,train_top1,train_top5,eval_loss,eval_top1,eval_top5
47,2.646894769235091,75.80025608194622,97.2531209987196,0.9037129014968872,91.16,99.67
48,2.6119158335135015,75.69022087067862,97.24311779769526,0.9163053693771362,91.51,99.61
49,2.5809406779334427,76.94262163892445,97.49119718309859,0.8737606672286987,91.9,99.65
50,2.6167945512278283,75.7722471190781,97.22711267605634,1.0325592255592346,91.39,99.75
51,2.5647113106467505,77.09066901408451,97.48919654289372,0.8485513714790345,91.72,99.65
52,2.599839522957649,76.21838988476313,97.30313700384123,0.9860865117073059,91.99,99.69
53,2.630274014039473,76.42645646606914,97.34915172855314,0.9556512084960938,91.97,99.63
54,2.577387362680423,76.25640204865557,97.2931338028169,0.8887161803245545,91.54,99.76
55,2.5671508315278078,77.34875160051216,97.62323943661971,1.0312805738449096,91.86,99.65
56,2.5533248213586064,77.85291293213828,97.56722151088348,1.040933190059662,92.01,99.73
57,2.5202697771917384,77.54481434058899,97.7932938540333,0.8936065222740174,91.62,99.74
58,2.566311321398971,77.4807938540333,97.6652528809219,0.8539419999122619,92.16,99.76
59,2.572743865500339,77.06866197183099,97.54921574903969,1.0385704263687134,92.25,99.79
60,2.531428260626164,78.07698463508322,97.62924135723432,0.8296733736038208,92.72,99.72
61,2.607693210148781,76.22639244558259,97.49919974391806,0.8600175271987915,91.97,99.64
62,2.591582115420001,76.53048975672215,97.46518886043533,0.9311383036613464,91.42,99.67
63,2.561658189177666,77.19670294494239,97.60523367477593,1.0204916875839234,90.86,99.8
64,2.520979445661381,78.16501280409732,97.90132842509603,0.8883283592224122,92.38,99.69
65,2.5664055790089155,77.51680537772087,97.62123879641486,0.9577763597488403,92.74,99.81
66,2.5783203559404146,77.48879641485276,97.79929577464789,0.8664010445594788,92.46,99.74
67,2.6172263202532915,76.800576184379,97.47119078104994,0.8223241917610169,92.62,99.71
68,2.5470674404261513,78.24903969270166,97.8393085787452,0.8124833660125732,93.02,99.66
69,2.5650412373903007,77.34875160051216,97.55721830985915,0.8208403800964356,92.8,99.72
70,2.572812667424181,77.05465749039692,97.52920934699104,0.9121198408126832,91.77,99.83
71,2.548819216662271,77.79289372599231,97.67525608194622,1.0602034878730775,91.95,99.57
72,2.5593888342914752,77.54681498079385,97.70326504481434,0.9761452995300293,92.16,99.65
73,2.574640369751084,77.38476312419975,97.7172695262484,0.7784950211524964,92.9,99.78
74,2.562271256910854,77.2307138284251,97.53321062740076,0.9451308772087097,92.54,99.8
75,2.553336545844084,77.45478553137004,97.6472471190781,0.877784956073761,92.39,99.77
76,2.5550335802891495,78.49311779769526,97.88932458386684,0.876298250579834,92.36,99.71
77,2.5660520408889242,77.68485915492958,97.61923815620999,1.01201375207901,92.39,99.8
78,2.507105179083332,78.17101472471191,97.72727272727273,0.94781850938797,92.6,99.67
79,2.572474527450591,77.37876120358514,97.70926696542894,0.6997127837181091,92.9,99.81
80,2.5129871936216857,79.0833066581306,97.93934058898847,1.0077922542572022,92.81,99.77
81,2.5417216381251277,78.09699103713189,97.62323943661971,0.9438901250839233,92.9,99.76
82,2.528992489877034,78.10899487836107,97.80529769526248,0.8690610610961914,93.28,99.81
83,2.550260818569364,78.53313060179258,97.84330985915493,0.894356537246704,92.8,99.73
84,2.5533635785729265,77.47879321382842,97.63324263764405,0.7628923493385315,93.15,99.83
85,2.542947123816926,78.26504481434058,97.82930537772087,0.9092572533607483,92.61,99.65
86,2.541735821283123,78.72119078104994,97.76728553137004,0.8637025809288025,92.69,99.7
87,2.4834834642507966,79.3273847631242,97.99135723431498,0.8191363153457641,92.58,99.75
88,2.525229237601638,78.20302496798976,97.77328745198463,0.9790127591133118,91.92,99.67
89,2.502631772342931,79.35139244558259,98.07538412291933,0.8692133518218994,92.32,99.76
90,2.504187747092009,78.44910371318822,97.81730153649168,0.714126183128357,93.43,99.83
91,2.502957279489837,78.65717029449424,97.87532010243278,0.8710778436660767,92.75,99.71
92,2.51727288144804,78.8972471190781,97.86531690140845,0.8327822593688965,92.89,99.76
93,2.5235989974494477,78.54513444302177,97.75928297055057,0.9206143599510193,93.02,99.79
94,2.54150268210339,78.6651728553137,97.74527848911652,0.8906666494369507,92.85,99.73
95,2.511732162800397,78.64116517285531,97.82930537772087,0.8146154043197632,93.07,99.79
96,2.5400222611640997,78.29505441741357,97.80529769526248,0.7298596887588501,93.26,99.77
97,2.5193567953708076,78.56514084507042,97.98535531370038,0.8861762457847595,92.81,99.73
98,2.4958350901109156,78.91725352112677,97.92333546734955,1.046086528968811,92.23,99.68
99,2.518227869508819,79.20934699103714,97.85731434058899,0.9019313446998596,92.75,99.73
100,2.5314073739680683,78.5431338028169,97.78129001280409,0.9437646942138672,93.08,99.87
101,2.498325749945549,78.82122279129321,97.88532330345711,0.9052287769317627,93.07,99.74
102,2.535733858540788,78.89124519846351,97.96134763124199,0.9935748119354249,93.2,99.77
103,2.5467605635084967,78.50512163892445,97.9153329065301,0.8646646480560303,93.17,99.81
104,2.528382375206746,78.68517925736235,97.91733354673495,0.7376838545799256,93.07,99.73
105,2.5362175042131647,78.42909731113957,97.73727592829705,0.783602507686615,93.44,99.73
106,2.500776345995416,79.11731754161332,97.93533930857875,0.8136842407226562,93.55,99.78
107,2.525373174957979,79.07530409731113,97.89332586427656,0.7895671529769898,92.85,99.76
108,2.52176976600774,78.93525928297055,97.86731754161332,0.9485331395149231,92.82,99.77
109,2.5209057621095,79.30337708066581,98.05337708066581,0.9918688400268555,93.55,99.75
110,2.5034342077721705,79.24935979513444,97.85331306017926,0.8062268238067627,92.85,99.8
111,2.5243701122787026,79.04529449423815,97.91133162612036,0.8125705948829651,93.38,99.78
112,2.5085679700218915,78.79921574903969,97.90132842509603,0.8028648586273194,93.45,99.75
113,2.5075054298442394,79.29537451984635,97.9493437900128,0.7967347916603088,93.28,99.79
114,2.4888513756775215,79.59346991037133,97.88132202304737,0.8424583676338195,93.38,99.75
115,2.5070822051178934,79.79353393085788,98.10539372599231,0.9008686878204346,93.36,99.75
116,2.497025210023995,79.51744558258643,97.9493437900128,0.9302156462669372,93.36,99.8
117,2.52735673450172,79.24335787451984,97.88132202304737,0.9280271392822266,93.32,99.75
118,2.5261005360094138,79.31738156209987,97.97135083226632,0.9121232916831971,93.44,99.78
119,2.49501612564971,79.7055057618438,98.02936939820742,0.903008367061615,93.74,99.73
120,2.4842301430073346,79.53945262483995,97.99935979513444,0.9396015916824341,93.02,99.71
121,2.520822897458046,79.30737836107555,97.96134763124199,0.8699023226737976,92.94,99.75
122,2.468031351606,79.74951984635084,98.09338988476313,0.8307895294189453,93.46,99.77
123,2.4760945637003253,79.86355633802818,98.04737516005122,0.8687226709365845,93.37,99.81
124,2.497162183024056,79.86955825864277,97.97535211267606,0.8872227119445801,93.3,99.7
125,2.5342786579217558,78.50112035851473,97.84931177976952,0.9595002923965454,93.61,99.77
126,2.542931321183179,78.87323943661971,97.97935339308579,0.760591831111908,93.23,99.71
127,2.4764954100497705,79.8735595390525,98.02936939820742,0.953779815196991,93.1,99.72
128,2.4626544704815796,80.35171254801537,98.1354033290653,0.7273347447395325,93.61,99.81
129,2.484931998918365,80.16565300896286,98.12139884763124,0.9234840715408326,93.48,99.76
130,2.506900033785958,79.56145966709347,98.05537772087068,0.8561780807495117,93.76,99.74
131,2.4839057449189403,79.67149487836107,97.99735915492958,0.8946101002693176,93.09,99.76
132,2.5457442742456395,78.46911011523687,97.79529449423815,0.8708863650321961,93.22,99.76
133,2.486995873622186,80.2796895006402,98.20942701664532,0.7666663126945495,93.48,99.8
134,2.492584154792082,80.43774007682458,98.26144366197182,0.8693750806808471,93.82,99.78
135,2.4778932584843165,79.83554737516005,97.99935979513444,0.9516635893821717,93.73,99.82
136,2.516877359831074,79.50544174135723,98.095390524968,0.9222318663597107,93.57,99.8
137,2.4848860880782144,79.3854033290653,97.93133802816901,0.8783530709266663,93.77,99.84
138,2.5139391062049037,79.43541933418695,97.93533930857875,0.8756478778839112,93.85,99.73
139,2.4642484384981223,80.23567541613316,98.0833866837388,0.8214948585510254,93.58,99.8
140,2.5457463981857984,78.56514084507042,97.89132522407171,0.752985968208313,93.46,99.86
141,2.4753352525750136,80.4597471190781,98.19142125480154,0.944982998085022,93.64,99.74
142,2.484318757942483,80.01960627400769,98.08138604353393,1.038746532535553,93.08,99.84
143,2.536677611469459,78.97727272727273,97.84731113956467,0.7966097683906556,94.16,99.8
144,2.479311077146005,80.29969590268887,98.0833866837388,0.7658437920570373,93.86,99.81
145,2.5193690568323173,79.65548975672215,98.08738796414853,0.7711047623634338,93.4,99.82
146,2.5346705887595458,79.11931818181819,97.99935979513444,0.7934378616333008,94.06,99.78
147,2.4555525898780775,79.6294814340589,97.99735915492958,0.707969724369049,94.28,99.84
148,2.479730030638613,79.27736875800257,97.97535211267606,1.012142647457123,93.6,99.79
149,2.503883795762642,79.69550256081946,97.93733994878362,0.767020226097107,93.83,99.78
150,2.5016072608444664,79.33938860435339,98.08938860435339,0.805156506729126,93.98,99.79
151,2.52717298215849,79.77152688860436,98.08738796414853,0.8374027739524841,94.1,99.73
152,2.5070288370574483,80.13564340588988,98.06938220230474,0.7431691899299622,93.85,99.76
153,2.5099123632404168,79.57346350832266,98.0193661971831,0.7514429502487182,93.91,99.81
154,2.4670315239096725,79.82554417413573,98.06137964148527,0.7615432285308837,94.14,99.81
155,2.4854929489912356,79.23935659411012,98.03737195902688,0.7737269072532654,93.88,99.76
156,2.465225758992145,80.5117637644046,98.20942701664532,0.6902548538208008,94.3,99.83
157,2.5033095585094065,80.53177016645327,98.16341229193341,0.9686823536872864,94.09,99.79
158,2.4179494238998767,81.67813700384123,98.31145966709347,0.941724893951416,93.86,99.74
159,2.4692107045238365,80.76984635083227,98.23743597951345,0.7636490964889526,93.72,99.81
160,2.4254825495269325,81.76016325224072,98.27744878361075,0.8656385811805725,93.77,99.76
161,2.501124470395712,79.93557938540333,98.0773847631242,0.7955051962852479,94.27,99.76
162,2.4537765221162275,80.34370998719591,98.15741037131882,0.9438513321876526,94.19,99.78
163,2.4454437196636323,80.72983354673495,98.23743597951345,0.8916185400009156,94.17,99.76
164,2.4506880698222355,80.57378361075544,98.095390524968,0.8430333963394165,93.63,99.7
165,2.4471890415028024,81.40004801536492,98.23743597951345,0.7349748955726624,93.6,99.69
166,2.470680237426953,80.3317061459667,98.13940460947504,0.9583352718353272,94.14,99.74
167,2.471156892031622,80.32970550576185,98.23343469910371,0.77405111246109,93.77,99.84
168,2.439988338993087,81.1399647887324,98.27344750320103,0.8277697659492492,93.64,99.83
169,2.4664253339877353,80.93389884763124,98.17941741357234,0.9444951692581177,93.88,99.85
170,2.450488438679528,81.10195262483995,98.34547055057618,0.7879188326358795,93.77,99.82
171,2.4700108790977664,81.00792253521126,98.17541613316261,0.6976456062316895,94.21,99.78
172,2.4691519540342264,79.9955985915493,98.15741037131882,0.8209200487136841,94.09,99.83
173,2.411983241802904,82.3423495518566,98.54553457106275,0.95392760887146,93.75,99.76
174,2.4497012744029263,80.89788732394366,98.21142765685019,0.8729629095077515,93.82,99.78
175,2.4465846137719636,81.5520966709347,98.29345390524968,0.7688716933250427,94.37,99.79
176,2.46184377084163,80.61179577464789,98.22343149807938,0.774455429649353,94.47,99.76
177,2.467772190305243,80.55177656850192,98.25344110115238,0.7120304103851318,94.16,99.89
178,2.425754526818455,81.30601792573624,98.33546734955186,0.8578241377830506,94.2,99.8
179,2.457352402115601,80.7858514724712,98.29145326504481,0.7968456314086914,93.83,99.84
180,2.4700514723793647,80.69382202304737,98.24343790012804,0.9753404344558716,94.13,99.75
181,2.441688620479403,81.56209987195902,98.32946542893725,0.8091428191184997,94.01,99.74
182,2.4861942923481117,81.38204225352112,98.26744558258643,0.8473572781562805,94.25,99.78
183,2.4736167375623186,80.5117637644046,98.29745518565942,0.9309698484420776,93.78,99.81
184,2.4515296492472807,81.26400448143406,98.20742637644047,0.7272057967185974,94.48,99.81
185,2.4414043214348613,80.86387644046094,98.23543533930858,0.8676113529205323,93.67,99.8
186,2.423908382616031,81.85219270166453,98.40749039692702,0.7818781935691833,94.57,99.83
187,2.372237192378612,83.24663892445582,98.48351472471191,0.6862480172157288,94.75,99.87
188,2.444506166839111,81.10595390524968,98.20142445582586,0.7773414034843444,94.16,99.8
189,2.449455063565898,81.43205825864277,98.28745198463508,0.8430309797286988,94.12,99.77
190,2.468261679827633,81.12596030729834,98.26744558258643,0.762447566318512,94.34,99.83
191,2.427540696689933,81.70414532650449,98.35547375160051,0.7772855520248413,94.14,99.88
192,2.409970192536807,82.32834507042253,98.43349871959028,0.7171763829231262,94.45,99.86
193,2.412363466318988,81.47407170294494,98.34947183098592,0.8903468069076538,94.77,99.8
194,2.4076830208225224,81.78617157490397,98.4375,0.7555839365005493,94.58,99.8
195,2.4355146114102704,81.64812740076825,98.31145966709347,0.9909076280593873,94.41,99.83
196,2.427278188676138,81.73615556978233,98.27144686299616,0.8712968872070312,94.76,99.79
197,2.437451402448051,81.93822023047375,98.32146286811779,0.7508703258514404,94.51,99.84
198,2.3961308150529557,82.27432778489117,98.46150768245839,0.9122210409164428,94.23,99.79
199,2.449700784286372,80.91789372599231,98.24743918053777,0.7908801208496093,94.44,99.82
200,2.443038695447729,81.80217669654289,98.40148847631242,0.7649433298110961,94.27,99.8
201,2.432510136184253,81.36403649167734,98.39548655569783,0.7824916425704956,94.63,99.83
202,2.4647090296128646,82.01624519846351,98.51552496798976,1.0386528223037719,94.5,99.82
203,2.444047799183678,81.9702304737516,98.3854833546735,0.9200040671348572,94.17,99.87
204,2.4056519611849523,82.44038092189501,98.46150768245839,0.8743636728286743,93.98,99.78
205,2.408376709141896,82.49639884763124,98.47551216389245,0.8358390625953674,94.88,99.84
206,2.378206502918092,82.60843469910371,98.51352432778489,0.9191998881340027,94.47,99.83
207,2.428718152180524,82.2083066581306,98.33746798975672,0.8735257524490356,94.54,99.88
208,2.3951896213844095,82.46438860435339,98.51552496798976,0.8523511911392212,94.46,99.89
209,2.378214522604753,82.59242957746478,98.46951024327785,0.8747905575752258,94.52,99.83
210,2.420876342416878,81.38804417413573,98.34747119078105,0.981972395324707,93.88,99.84
211,2.4498989479795155,81.69614276568502,98.32146286811779,0.7688865961074829,94.59,99.86
212,2.39397859771792,82.39236555697823,98.5075224071703,0.8103351602554322,94.91,99.81
213,2.3670052912720645,82.7604833546735,98.46550896286811,0.6830462303161621,94.71,99.73
214,2.4375160816536976,81.79417413572344,98.34747119078105,0.8253952692985534,94.6,99.85
215,2.4574663494063707,81.17397567221511,98.29945582586427,0.8147105189323425,94.4,99.83
216,2.3644000360510873,82.68245838668373,98.52552816901408,0.7559053415298462,94.78,99.82
217,2.3865066679735953,82.44838348271446,98.42149487836107,0.7570496953010559,94.81,99.76
218,2.3768411841191037,82.74447823303457,98.49751920614597,0.9520037021636963,94.22,99.82
219,2.42864102071745,81.82218309859155,98.41549295774648,0.712651480293274,94.98,99.85
220,2.426496958305222,81.81217989756722,98.47151088348271,0.6987021325111389,94.56,99.76
221,2.382141108244238,83.15260883482715,98.541533290653,0.7696876462936402,95.02,99.87
222,2.3825320238951075,82.37235915492958,98.33746798975672,0.8587845851898194,95.27,99.82
223,2.405480000487363,81.93822023047375,98.33946862996159,0.869270387172699,94.45,99.79
224,2.3977345611313394,82.41437259923175,98.53553137003841,0.7651828141212463,95.19,99.84
225,2.3917089114573793,82.67045454545455,98.4895166453265,0.7750196123123169,94.83,99.78
226,2.370195150528003,82.55241677336748,98.5595390524968,0.8723589065551758,94.79,99.82
227,2.3707297596217116,83.050576184379,98.56153969270166,0.8108681994438172,94.99,99.84
228,2.345824600029236,83.38668373879642,98.52152688860436,0.9029450415611268,94.69,99.8
229,2.406921263540905,82.06426056338029,98.42749679897567,0.8217665481567383,95.08,99.85
230,2.4067846055830637,82.22231113956467,98.4375,0.6337298686027527,95.1,99.86
231,2.428049682349768,82.05425736235595,98.39148527528809,0.765797534751892,94.73,99.81
232,2.3695902152800223,83.53072983354673,98.63156209987196,0.9184370833396912,94.89,99.78
233,2.3696241310097648,83.07058258642766,98.53353072983354,0.6835997148513794,95.3,99.82
234,2.399897098388623,82.87852112676056,98.65957106274007,0.9383031399726868,95.14,99.79
235,2.385507806620433,82.97255121638925,98.52752880921895,0.6713485339164734,94.88,99.84
236,2.342441802904029,83.13460307298335,98.54353393085788,0.7491742980003357,95.16,99.82
237,2.33661083344766,83.46870998719591,98.65356914212548,0.7322519957542419,94.81,99.79
238,2.3622599873744266,83.51272407170295,98.6115556978233,0.6987023476600647,94.74,99.8
239,2.392123911353293,82.53841229193341,98.47351152368758,0.657063429260254,95.33,99.78
240,2.369923877044463,83.07458386683739,98.66357234314981,0.5986868287086486,95.05,99.8
241,2.373178296449395,82.93653969270166,98.53753201024328,0.7068292485237122,94.86,99.83
242,2.321102229794833,83.87684058898847,98.6695742637644,0.6808332553863525,95.41,99.89
243,2.3769219887851905,83.17661651728554,98.63156209987196,0.6912626069068909,95.56,99.78
244,2.3376169833575258,82.80849871959028,98.56153969270166,0.7492042263031006,95.26,99.82
245,2.3927930930817785,83.05457746478874,98.45150448143406,0.7592707966804504,95.78,99.87
246,2.334461815836488,84.13892445582586,98.7215909090909,0.7986763752937317,95.61,99.85
247,2.409791593362366,83.1205985915493,98.60355313700384,0.6899055659294129,95.46,99.82
248,2.355269220055447,83.16861395646607,98.51352432778489,0.7819553052902222,95.37,99.84
249,2.3492132867954756,83.93886043533931,98.66157170294494,0.6967191175460815,95.41,99.8
250,2.337498700420316,83.63476312419975,98.69958386683739,0.6246279001235961,95.78,99.83
251,2.3489509596562113,83.93485915492958,98.59555057618438,0.6690740611076355,95.15,99.79
252,2.3360636643349895,83.92685659411012,98.57754481434058,0.7690566527366638,95.26,99.84
253,2.3153127900464283,83.71879001280409,98.80161651728554,0.6805852889060974,95.34,99.83
254,2.307202477308608,84.10691421254802,98.71959026888604,0.9145579515457153,94.95,99.87
255,2.3265832502313826,84.22895326504481,98.71758962868118,0.8071020951271057,95.62,99.8
256,2.3197591573419705,84.45302496798976,98.70158450704226,0.7282026567459107,95.14,99.82
257,2.3360389127621426,83.75880281690141,98.68958066581305,0.8528487397193909,94.88,99.91
258,2.3341237124957135,84.5490556978233,98.75960307298335,0.8926935978889465,94.86,99.86
259,2.3610146756971995,84.08690781049935,98.75160051216389,0.6551394756317138,95.53,99.88
260,2.3092995047111367,84.95518565941101,98.9076504481434,0.8054715204238891,95.28,99.82
261,2.3362171907888944,84.31498079385403,98.70558578745198,0.6373551839828491,95.47,99.89
262,2.295665717155466,85.35331306017926,98.89764724711908,0.7152081075668335,95.59,99.84
263,2.3154776740471013,84.64308578745198,98.83762804097312,0.8249859952926636,95.42,99.85
264,2.332909002499452,84.29697503201024,98.7275928297055,0.8185648110389709,95.53,99.86
265,2.3072765755744964,84.24495838668373,98.84162932138284,0.7825879390716552,95.67,99.84
266,2.311116529793196,84.717109475032,98.75360115236876,0.8495113275527955,95.76,99.9
267,2.323020271699346,84.31498079385403,98.76760563380282,0.6657494024276733,95.62,99.81
268,2.2857244040688234,84.25096030729834,98.64956786171575,0.7285953098297119,95.62,99.8
269,2.2699317771860335,85.1652528809219,98.8496318822023,0.6788197750091552,95.87,99.87
270,2.293825119008786,84.53305057618438,98.74959987195902,0.661225793170929,95.74,99.9
271,2.293808674842844,85.27128681177977,98.83562740076825,0.732459434223175,95.53,99.85
272,2.320165490676743,84.41501280409732,98.8156209987196,0.722689210987091,95.59,99.87
273,2.3440075025973646,84.75912291933419,98.7976152368758,0.8072274720191955,95.85,99.88
274,2.2715502571357504,85.01520486555698,98.89164532650449,0.6369807952880859,95.75,99.92
275,2.303713093493873,85.1072343149808,98.74959987195902,0.7294423317909241,95.68,99.86
276,2.3480300477463825,84.30697823303457,98.82562419974391,0.8038209836959839,95.6,99.86
277,2.283493691003582,84.89916773367477,98.80961907810499,0.8057177764892578,95.79,99.9
278,2.2493319912848184,85.88748399487837,98.90364916773368,0.830948576927185,95.45,99.88
279,2.2977084876938454,85.08522727272727,98.84763124199743,0.6870294843673707,95.58,99.84
280,2.301819576954567,84.81514084507042,98.89964788732394,0.8453999391555787,95.61,99.82
281,2.321744360325431,84.70710627400769,98.7455985915493,0.6958379610061646,95.53,99.87
282,2.2172919148519616,86.74375800256082,98.91365236875801,0.7655861450195313,95.67,99.87
283,2.267369310010258,85.34130921895006,98.86563700384123,0.7685570749282837,95.9,99.84
284,2.27256978397638,86.03153008962867,98.9716709346991,0.7677951825141907,96.2,99.86
285,2.312249873114914,84.37900128040972,98.80161651728554,0.6950024790763855,95.94,99.87
286,2.2603628429346903,86.08954865556979,98.96766965428937,0.7078497011184692,95.98,99.9
287,2.257444287689639,85.92349551856594,99.03369078104994,0.6889900068283081,95.74,99.85
288,2.268177429020939,85.88148207426376,98.96166773367477,0.758639423751831,95.79,99.84
289,2.3092499515005933,84.76712548015365,98.74959987195902,0.7148532560348511,96.08,99.8
290,2.300680916226933,84.38700384122919,98.84563060179258,0.806575410079956,95.72,99.9
291,2.248706739629582,86.10955505761844,98.94566261203585,0.7770389296531677,95.64,99.82
292,2.277896065565444,85.8154609475032,98.91765364916773,0.7619317467689514,96.0,99.86
293,2.276018306784685,85.85947503201024,98.90965108834827,0.6952663821220398,95.66,99.84
294,2.227775424299106,86.39364596670934,98.96366837387964,0.6583935276031494,95.85,99.83
295,2.2374495713567306,86.64572663252241,98.98767605633803,0.6319620847702027,95.92,99.82
296,2.193634658250552,86.49967989756722,99.08570742637644,0.7429752853393554,95.99,99.87
297,2.208101491006175,86.75176056338029,99.0296895006402,0.737088807296753,95.99,99.82
298,2.2903866029121507,85.5833866837388,98.89564660691421,0.6024510089874268,96.04,99.88
299,2.262582309420069,86.2215909090909,98.9776728553137,0.6933941145896911,95.99,99.87
300,2.2630716258524015,86.16757362355953,98.97367157490397,0.6683223007202148,96.08,99.88
301,2.2669109202224984,85.88348271446863,99.00168053777209,0.6947735246658325,96.16,99.83
302,2.2440563985236017,86.42165492957747,99.03969270166453,0.7348337045669555,96.16,99.89
303,2.247679719393751,85.66141165172856,98.96766965428937,0.742852654838562,96.19,99.83
304,2.2680565750705752,85.87748079385403,98.92365556978233,0.7018464956283569,96.2,99.87
305,2.2028933264381907,87.45198463508322,99.07370358514724,0.6722776733398438,95.99,99.87
306,2.218676846250224,86.78377080665813,98.99967989756722,0.7965637851715088,95.86,99.83
307,2.222589356340611,86.93782010243278,99.0296895006402,0.7033906691551208,96.06,99.84
308,2.244053825220897,86.3036171574904,99.03169014084507,0.7512730379104614,95.91,99.86
309,2.2270330686727955,86.31161971830986,99.02368758002561,0.6070475501060486,96.25,99.92
310,2.2490047881911566,86.07154289372599,98.9956786171575,0.7580193446159362,96.32,99.87
311,2.162606021200954,87.41197183098592,99.13972471190782,0.779630860042572,96.28,99.83
312,2.22283948307306,86.96983034571063,99.07570422535211,0.8187701866149902,96.51,99.86
313,2.212376830825122,87.3259443021767,99.1757362355954,0.8592734704971313,96.25,99.82
314,2.1984207042506045,87.34595070422536,99.09170934699104,0.7181447686195374,96.3,99.84
315,2.1904673658778817,87.74007682458387,99.1057138284251,0.8013532886505127,96.28,99.89
316,2.217902545892322,86.43966069142125,99.04969590268887,0.7336112844467163,96.22,99.83
317,2.2311108136757083,86.86979833546735,99.0416933418694,0.727457092666626,96.37,99.88
318,2.2490205972356465,86.37764084507042,99.03169014084507,0.7523389220237732,96.43,99.84
319,2.2068498365094507,86.82978553137004,99.03169014084507,0.7496913686752319,96.25,99.86
320,2.2066120049712294,87.14988796414853,99.03969270166453,0.8045883321762085,96.18,99.87
