epoch,train_loss,train_top1,train_top5,eval_loss,eval_top1,eval_top5
46,8.90602824202573,4.215348911651729,16.001120358514726,8.367679496765136,6.05,22.52
47,8.822928990353084,4.887564020486556,18.2678457106274,8.176508433532716,6.52,25.81
48,8.700476529198328,6.083946862996159,21.434859154929576,7.815612432861328,9.95,32.13
49,8.570170394589745,7.708466709346991,25.120038412291933,7.558851660919189,12.31,36.44
50,8.434248128712712,9.326984635083226,28.515124839948783,7.257455242919922,14.63,40.42
51,8.3024956572529,11.11355633802817,31.450064020486554,7.064912319946289,17.12,44.58
52,8.206597916753283,12.313940460947503,33.90084827144686,6.885503807067871,18.88,47.54
53,8.003668342448686,14.716709346991037,38.66237195902689,6.458081226348877,22.62,53.04
54,7.8209179427651225,17.199503841229195,42.72367157490397,6.391972723388672,22.89,51.33
55,7.62346754611378,19.990396927016647,46.67693661971831,5.575426502990723,31.01,63.41
56,7.494064134458574,21.804977592829704,48.79561459667094,5.275055436706543,35.32,67.66
57,7.343890559505409,23.999679897567223,51.730553777208705,5.283152301025391,34.42,65.53
58,7.199193323772787,26.344430217669654,54.29737516005122,4.973843151855469,38.52,70.29
59,7.095755963563613,27.428777208706787,55.99791933418694,4.737358470153809,41.58,73.46
60,6.901060699653382,30.437740076824586,59.07490396927017,4.4429579494476314,43.52,74.87
61,6.81625910574587,31.598111395646608,60.27728873239437,4.34976298828125,44.95,76.15
62,6.756920519009443,33.1085947503201,61.607714468629965,4.060590023803711,48.57,80.06
63,6.665090904651012,34.58106594110115,63.07218309859155,4.154574434661865,47.91,78.6
64,6.509842298094961,36.42365556978233,65.1608514724712,4.006394989776611,49.55,80.59
65,6.386683529378815,38.24023687580026,67.01144366197182,3.722418653869629,52.81,82.43
66,6.387575243560361,39.33258642765685,67.53361075544174,3.648657167053223,53.86,83.41
67,6.2882449556709705,40.17285531370038,68.85003201024328,3.5687265338897705,55.67,83.96
68,6.1737262802759,41.93741997439181,70.26248399487837,3.3699528396606446,55.93,84.76
69,6.0882607953343895,43.58794814340589,71.04273367477593,3.3526297481536864,57.81,85.94
70,6.107860614029302,43.5179257362356,71.14076504481434,3.5577678730010986,57.7,85.51
71,6.078812411438945,44.302176696542894,71.87700064020487,3.2028243953704836,59.32,86.07
72,6.021463620067406,45.232474391805376,72.30113636363636,3.3560913185119627,59.8,86.59
73,5.984315469841951,45.88268245838668,72.9673495518566,3.1970033462524414,60.85,87.25
74,5.923340721105949,47.155089628681175,73.90564980793854,3.065578858566284,62.32,88.05
75,5.870933731753145,48.039372599231754,74.70390524967989,3.113006177902222,61.84,87.99
76,5.844013800846935,48.31946222791293,75.15805057618438,3.1030719161987306,61.66,88.2
77,5.889670613480591,48.25944302176696,74.5178457106274,2.9350703788757326,63.28,89.27
78,5.780590599538727,49.0416933418694,75.6622119078105,2.941495795440674,63.56,89.1
79,5.763325444256909,50.09202944942381,76.2023847631242,3.0638982414245604,62.32,88.19
80,5.7735989887491534,49.77192701664533,75.98431498079385,2.7714621894836426,64.44,89.25
81,5.658255512064153,51.15637003841229,77.34274967989757,2.899942842102051,64.88,89.98
82,5.615071142834067,52.02064660691421,77.69286171574905,2.92940694732666,65.9,89.95
83,5.613623210318416,52.33074583866837,78.04297375160051,2.822028335571289,66.35,90.08
84,5.611814845997301,52.514804737516,78.1950224071703,2.7344919158935546,66.23,90.42
85,5.5821718256849024,52.76088348271447,78.09699103713189,2.809852481842041,65.77,89.99
86,5.510486419924395,54.133322663252244,78.90124839948784,2.8472287170410158,66.27,90.0
87,5.4921876468365385,54.45942701664533,79.78353072983354,2.714830700302124,67.22,90.36
88,5.501443711804672,54.293373879641486,79.22535211267606,2.8454070877075197,66.78,90.15
89,5.488814104534447,54.995598591549296,79.49343790012804,2.652707527923584,67.72,90.93
90,5.461227010367927,55.28169014084507,79.91157170294494,2.63275876159668,67.28,91.11
91,5.393386450680819,55.66381241997439,80.37371959026889,2.601229513168335,67.91,91.23
92,5.434378436219219,55.43173815620999,79.64948783610755,2.7277131816864015,66.79,90.34
93,5.42391999674515,56.52408770806658,80.68381882202304,2.7216143928527834,68.46,91.11
94,5.256067225630854,57.642445582586426,81.34603072983354,2.535114930343628,69.08,91.76
95,5.379540267888165,56.49607874519846,80.55377720870679,2.6862050788879395,68.16,91.0
96,5.3885498834480545,56.420054417413574,80.28769206145967,2.6347323143005372,68.09,91.08
97,5.325702765229112,57.4523847631242,81.3720390524968,2.7410791610717773,69.34,91.62
98,5.391441953930141,56.850192061459666,80.32570422535211,2.50746947555542,68.37,91.16
99,5.292993496383198,57.3883642765685,80.99391805377721,2.5992658531188964,69.77,91.37
100,5.330087942900029,57.774487836107554,81.31201984635084,2.498537264251709,69.55,91.61
101,5.293453986452422,58.11259603072983,81.46206786171575,2.5564259040832518,69.77,91.66
102,5.228417212465509,58.83082586427657,81.79617477592829,2.477869582366943,70.09,92.15
103,5.228768731201504,58.90484955185659,82.2143085787452,2.3637783626556397,71.46,92.55
104,5.1671983627900575,59.93717989756722,82.77648847631242,2.382077719116211,70.57,92.54
105,5.167731941433173,59.615076824583866,82.6504481434059,2.4860265159606936,71.07,92.5
106,5.167471749529185,59.773127400768246,82.61843790012804,2.601395099258423,69.92,91.78
107,5.262563964010964,59.228953265044815,82.05825864276568,2.44088514251709,71.72,92.61
108,5.136789925425062,60.561379641485274,83.30465749039692,2.4521253086090087,71.17,92.24
109,5.209539004080427,60.19526248399488,82.69846350832266,2.445764640045166,70.11,92.31
110,5.152332751912741,60.52936939820743,82.99055697823303,2.527203135681152,71.25,92.3
111,5.1459155076597165,60.31129961587708,83.11859795134443,2.577217106246948,70.91,92.32
112,5.1183977530036175,60.61339628681178,83.08058578745198,2.2881873750686648,72.02,92.51
113,5.07023262702854,61.57170294494238,83.70278489116517,2.510802676010132,70.82,92.6
114,4.988690677891926,62.145886683738794,84.19294174135723,2.443069792175293,70.2,91.78
115,5.146333426122629,61.14556658130602,83.60875480153649,2.508595832824707,71.73,92.63
116,5.153163639439816,61.085547375160054,83.03257042253522,2.518622110748291,71.22,92.49
117,5.111963206155657,61.425656209987196,83.49271766965428,2.4388082496643064,71.64,92.82
118,5.117606256438584,61.14956786171575,82.9985595390525,2.459640573120117,71.42,92.81
119,5.052628404810243,61.987836107554415,83.86883802816901,2.492112638092041,72.76,92.67
120,5.069548276871939,61.27360755441742,83.18461907810499,2.3742647853851317,71.97,92.63
121,5.0499604465714185,62.371959026888604,84.15292893725993,2.6269713638305663,71.13,92.17
122,5.133131158794544,61.50168053777209,83.39868758002561,2.6113867324829103,71.29,91.99
123,5.079419563735493,62.06586107554418,83.89884763124199,2.544037230682373,71.43,92.17
124,5.063062768892197,61.98383482714468,83.83882842509603,2.3979947174072267,72.38,93.27
125,5.053658277521365,62.259923175416134,83.68077784891165,2.243540676498413,72.5,93.12
126,4.994093331423673,63.52032650448143,84.59306978233035,2.19901895942688,73.07,93.17
127,4.948174067251814,63.466309218950066,84.42901728553137,2.4649748481750486,71.78,92.68
128,5.0971796680504164,62.68205825864277,83.73279449423815,2.2929603141784667,73.26,93.0
129,5.0022930964617665,63.0981914212548,84.23495518565942,2.414674805831909,73.04,92.9
130,5.014410827590317,63.02616837387964,84.3049775928297,2.2667063903808593,72.63,92.61
131,5.056266142677864,62.33394686299616,83.76080345710628,2.4624557510375977,72.43,93.0
132,4.987635821600119,64.00248079385403,85.12123879641486,2.337056658935547,73.19,93.13
133,4.9853039032060575,63.54233354673495,84.47103072983354,2.4165992023468017,72.96,93.24
134,4.970524352888139,63.63236235595391,84.14492637644047,2.4188275161743165,72.79,92.74
135,4.97737995549445,64.41461267605634,85.17325544174136,2.2867222526550295,73.06,93.28
136,4.992671943046678,63.4643085787452,84.41101152368758,2.434176852416992,73.02,92.9
137,5.070958726690002,62.93013764404609,84.04489436619718,2.315610708618164,73.73,93.19
138,4.982766052519619,64.15252880921895,84.82314340588988,2.2823101829528807,73.5,93.39
139,4.832555632585142,65.3169014084507,85.8094590268886,2.3531813934326173,72.45,92.94
140,4.836222972210482,65.90308898847631,86.22559218950065,2.5023844806671143,73.29,93.08
141,4.972014492513581,64.39260563380282,84.9731914212548,2.3871255638122557,73.62,93.18
142,4.817888276372463,66.21318822023048,86.38364276568502,2.3259828876495363,73.67,93.26
143,4.96272284853321,64.45662612035852,85.01320422535211,2.2943378871917726,74.05,92.97
144,4.93765580669408,64.65869078104994,85.07722471190782,2.469209140777588,72.35,92.94
145,4.837630713337057,65.18485915492958,85.35531370038413,2.3489514335632324,73.03,92.9
146,4.920652293365224,64.84274967989757,85.06322023047375,2.2416780349731447,73.72,93.31
147,4.851575038497183,65.31089948783611,85.53337067861716,2.2516334693908693,73.97,93.66
148,4.942299253656678,65.05681818181819,85.17525608194622,2.2906424072265623,74.06,93.37
149,4.789514409137291,66.54929577464789,86.24759923175417,2.273502089309692,74.08,93.41
150,4.888779288522718,65.53897247119077,85.40733034571063,2.2590441715240477,73.64,92.94
151,4.806233939684918,66.04513444302177,85.85547375160051,2.1470654209136963,74.89,93.78
152,4.883142942960986,66.02912932138284,85.833466709347,2.2104527030944823,74.75,93.9
153,4.895283122374062,65.40092829705506,85.13324263764405,2.2951541053771973,73.96,93.47
154,4.901504202780437,65.69702304737515,85.45334507042253,2.3739421279907225,73.86,93.38
155,4.880233595832209,65.61299615877081,85.66741357234315,2.240047812271118,74.42,93.27
156,4.876571906208229,66.46927016645327,86.09555057618438,2.39977170753479,74.41,93.38
157,4.752934053215877,67.0654609475032,86.68373879641486,2.2399920166015623,75.18,93.59
158,4.772658690905602,67.2455185659411,86.68173815620999,2.222227101898193,74.48,93.38
159,4.783905928937788,66.77336747759283,86.13956466069142,2.1472080238342284,74.1,93.51
160,4.8653467678382665,66.49527848911652,86.1875800256082,2.3024664459228514,74.76,93.39
161,4.840019758776422,66.32722471190782,85.99751920614597,2.473931102371216,74.32,93.51
162,4.78271007995752,67.04345390524968,86.69774327784891,2.353028646469116,74.25,93.57
163,4.81433975498136,66.9554257362356,86.44766325224072,2.2893171993255614,74.26,93.36
164,4.847010197010602,66.70134443021767,86.12556017925736,2.2734629386901855,74.83,93.86
165,4.836753869941995,66.8273847631242,85.98151408450704,2.294698726272583,74.14,93.41
166,4.839984466721245,67.23751600512163,86.36363636363636,2.2604990364074706,74.95,94.04
167,4.803595428735438,67.4955985915493,86.64172535211267,2.431871315383911,74.13,93.39
168,4.675634688818195,68.17581626120358,87.13788412291933,2.504042819595337,74.62,93.17
169,4.760035258707103,67.40757042253522,86.52768886043533,2.4767529609680174,74.04,93.37
170,4.80644089952779,67.41157170294494,86.75576184379001,2.299960366821289,74.56,93.65
171,4.755052157461872,67.76768565941101,86.73575544174136,2.2535609674453734,74.23,93.38
172,4.763860012291335,68.12580025608194,87.19990396927017,2.2664502666473387,74.94,93.48
173,4.717179835682184,68.30985915492958,87.11587708066581,2.1424955715179443,75.22,94.05
174,4.738914921402778,68.1057938540333,86.74775928297055,2.2654490505218505,74.75,93.49
175,4.770033975264174,67.50360115236876,86.52768886043533,2.278910457992554,74.75,93.5
176,4.703603762823244,68.85203265044814,87.5,2.418316402053833,74.27,93.21
177,4.812187039745297,67.19150128040972,86.25160051216389,2.2702885498046874,74.98,93.63
178,4.77553035294048,67.99375800256082,86.60771446862996,2.2999773540496826,74.79,93.51
179,4.705372120140456,69.1741357234315,87.76008322663252,2.3655476474761965,74.37,93.34
180,4.733171882153168,68.51392445582586,87.01584507042253,2.3387554691314696,74.49,93.5
181,4.794955457218478,67.5656209987196,86.53369078104994,2.3646918849945067,75.27,93.78
182,4.782619751369754,67.90572983354673,86.62171895006402,2.443761318588257,74.55,93.39
183,4.722521619821175,68.74599871959028,87.09787131882203,2.2263997634887693,75.39,94.1
184,4.664286258126038,69.00808258642766,87.66605313700384,2.4084587234497072,74.05,93.64
185,4.773682388544999,68.35587387964148,86.97183098591549,2.235053036880493,75.76,93.89
186,4.76955307735829,68.23983674775928,87.0358514724712,2.2854038326263426,74.51,93.81
187,4.720940427804574,68.53993277848912,86.79377400768246,2.298532514190674,75.61,93.75
188,4.745666254497826,68.75200064020487,87.18589948783611,2.056978577041626,75.87,94.04
189,4.7088868773700945,68.9480633802817,87.10587387964148,2.2592381763458254,75.27,93.56
190,4.606899937350069,69.7203104993598,87.89212548015365,2.1073901981353758,75.53,94.05
191,4.584957669547517,70.78465108834827,88.49231754161332,2.205647780609131,75.57,93.88
192,4.635382560090127,69.93237836107555,88.02416773367477,2.1288824047088624,75.4,93.96
193,4.680149811636013,69.31418053777209,87.38196222791294,2.2911629611968993,75.46,93.62
194,4.644101475326108,70.01240396927017,88.18221830985915,2.090541799163818,75.68,93.98
195,4.6942582603606,69.29217349551857,87.55401728553137,2.1037705532073976,75.45,94.14
196,4.7065806156847145,68.90004801536492,87.05185659411012,2.186678138923645,76.12,94.19
197,4.691001153022776,69.50624199743918,87.52200704225352,2.3074223625183103,75.26,93.68
198,4.656687363467052,69.66429257362356,87.55401728553137,2.1281910034179687,75.7,94.21
199,4.607223726265256,70.15645006402049,87.7900928297055,2.293733464431763,75.16,93.85
200,4.679812521696396,69.47823303457106,87.37596030729834,2.20610824508667,75.53,94.02
201,4.652905557280771,70.14244558258643,87.7320742637644,2.22482590713501,76.35,94.14
202,4.614662187810744,70.44854353393086,88.11819782330346,2.0760579662323,76.04,93.96
203,4.65398180988473,70.34651088348271,88.0221670934699,2.2420267177581787,75.77,93.72
204,4.672470866336408,70.57258322663252,88.11419654289372,2.0896014389038085,76.34,94.27
205,4.635489292242463,71.01072343149808,88.2382362355954,2.2957159954071047,75.75,93.77
206,4.683989547126272,69.73631562099872,87.47599231754161,2.324821023178101,75.44,93.71
207,4.6497590618157965,70.47255121638925,87.97415172855314,2.0987107723236083,76.19,93.99
208,4.5903157085828985,70.75664212548016,88.28625160051216,2.1512437370300295,76.12,94.12
209,4.739776865620924,69.61827784891165,87.24191741357234,2.1959357372283934,76.32,94.29
210,4.598028860995773,70.52056658130601,87.87612035851473,2.071838698196411,76.08,94.09
211,4.653383175633781,70.22047055057618,87.7320742637644,2.0581991271972657,76.26,94.02
212,4.609580887417176,71.00872279129321,88.2782490396927,2.094221142578125,76.05,93.96
213,4.653395943391338,70.56658130601792,87.92213508322664,2.284559795379639,76.17,93.97
214,4.485859113832442,72.17509603072983,88.82242317541613,2.1314544887542723,76.28,94.37
215,4.5607536254252725,71.57090268886043,88.68037772087068,2.064491188430786,75.85,94.32
216,4.6193332052414,70.65060819462228,88.02816901408451,2.253342377090454,76.41,94.01
217,4.568266625898901,71.57890524967989,88.47431177976952,2.1991256408691404,76.38,93.92
218,4.616970206955483,70.46454865556979,87.68806017925736,2.1319771900177003,76.5,93.94
219,4.499462703431309,72.33714788732394,88.72239116517285,2.1145921737670896,76.48,94.48
220,4.527516988724966,71.73095390524968,88.4643085787452,2.090753905105591,76.8,94.24
221,4.4921978081692195,72.66925416133162,88.98047375160051,2.038919171524048,76.87,94.14
222,4.558878656538745,71.60291293213828,88.60435339308579,2.217809027481079,75.98,94.12
223,4.548615495618265,71.14476632522407,88.22823303457106,2.1599545669555664,76.34,94.18
224,4.643976000909158,71.36683738796415,88.19622279129321,2.0691629055023193,76.62,94.18
225,4.5128562636625755,71.90300896286811,88.4002880921895,2.0550801822662352,76.59,94.45
226,4.52692340278137,72.46919014084507,88.72839308578745,2.1144413223266603,77.34,94.12
227,4.512096182484938,72.42117477592829,88.68237836107555,2.1984820014953614,76.6,94.42
228,4.506228768413412,72.44918373879642,88.8824423815621,2.1830581869125365,76.68,94.03
229,4.5634579518082505,72.39916773367477,88.64236555697823,2.1008392892837526,76.81,94.44
230,4.613772231393831,71.45486555697823,88.33626760563381,2.2858749481201173,76.41,93.75
231,4.487797437037762,72.80329705505761,88.93645966709347,2.292977879714966,77.02,93.99
232,4.517779866498198,72.64324583866838,89.12251920614597,2.1913265758514404,76.94,94.25
233,4.416955797070883,73.77360755441741,89.55465749039692,2.299494973373413,76.75,94.15
234,4.547565099371838,72.35115236875801,88.93045774647888,2.2674338176727296,75.7,93.96
235,4.626740089909826,72.17909731113957,88.34026888604353,2.2456563079833987,76.49,94.13
236,4.391393926171121,74.24375800256082,89.95878681177977,2.3435967475891113,77.05,94.03
237,4.425308657058833,73.59354993597951,89.57666453265045,2.149978462982178,76.54,94.16
238,4.515673001810775,72.76128361075544,88.98047375160051,2.1855531620025634,77.05,94.32
239,4.4218934873612685,73.61355633802818,89.37860115236876,2.065265968322754,77.31,94.38
240,4.491978781171401,73.1294014084507,89.16453265044814,1.9697683521270752,76.67,94.78
241,4.4462756930484355,73.7215909090909,89.42661651728554,2.2950078086853027,76.72,94.06
242,4.467400176882286,73.55553777208706,89.33058578745198,2.142936539840698,77.03,94.49
243,4.40992168183516,73.92365556978233,89.71670934699104,2.370914579772949,76.48,94.12
244,4.456595811892716,73.83162612035852,89.68870038412292,2.101651425933838,77.51,94.32
245,4.470952599057773,73.44750320102433,89.43862035851473,2.2774250301361083,76.69,94.0
246,4.413611836073188,74.40981113956467,89.69670294494239,2.1659194869995115,77.08,94.2
247,4.413794150883654,74.52584827144686,89.75672215108835,2.2776905757904053,76.83,94.18
248,4.428635162214311,73.84563060179258,89.4166133162612,2.2829593395233156,76.42,94.21
249,4.412821705912201,73.80961907810499,89.50464148527529,2.0086158853530884,78.13,94.62
250,4.338015443078993,75.28209026888604,90.50496158770807,2.094260913848877,77.59,94.4
251,4.3542361747898,74.48383482714469,89.8007362355954,2.0627393072128295,76.77,94.45
252,4.444141833638717,74.19574263764405,89.54865556978233,2.064756057739258,77.24,94.38
253,4.384802975666813,74.46182778489117,89.8467509603073,2.034279632949829,77.98,94.63
254,4.441694196146673,74.55985915492958,89.86275608194622,2.3456517402648926,76.92,94.3
255,4.378481235455307,75.20406530089629,90.12083866837388,2.1753891304016113,77.55,94.3
256,4.351064593172256,74.94598271446863,90.06882202304737,2.1501012340545653,77.41,94.52
257,4.325019971661928,75.25608194622279,89.94278169014085,2.3126174522399903,77.53,94.3
258,4.47935459372634,74.06169974391806,89.28657170294494,2.160587903213501,77.67,94.25
259,4.29764557709004,75.76424455825864,90.48295454545455,2.1216132888793946,78.03,94.67
260,4.353701750539177,75.27808898847631,90.0668213828425,2.1145433296203615,78.1,94.56
261,4.325859521628953,75.77624839948784,90.2588828425096,2.198161311721802,77.79,94.29
262,4.394369789641279,75.21206786171575,90.15885083226632,1.963349923324585,77.71,94.82
263,4.3546480607436955,75.37411971830986,90.13284250960308,2.3022448345184325,77.49,94.31
264,4.3393945379538055,75.342109475032,90.35491357234315,2.1023621311187743,77.6,94.47
265,4.360100040973072,75.26608514724713,90.09282970550576,2.406901692581177,77.29,94.25
266,4.264238649995928,76.42445582586427,90.77704865556979,2.0863531711578367,77.92,94.84
267,4.211088800552408,76.82458386683739,91.23719590268887,2.045842647743225,78.23,94.59
268,4.3498534988349595,75.42013444302177,90.0668213828425,2.1662180130004884,77.86,94.59
269,4.41576585635333,75.07602432778489,90.08282650448143,2.1313785221099852,78.27,94.64
270,4.381930430323153,74.77392765685019,89.71870998719591,2.0427287105560303,78.16,94.86
271,4.299395365843242,76.2544014084507,90.53697183098592,2.0300912517547607,78.47,94.67
272,4.3196385575317695,75.94830345710628,90.17085467349551,2.038131569480896,77.73,94.66
273,4.324728677886396,75.49215749039692,89.98679577464789,2.1540780155181887,78.09,94.32
274,4.306803973780399,76.07034250960308,90.44894366197182,2.066515069961548,77.96,94.74
275,4.346635732699601,75.7322343149808,90.16685339308579,1.9388890813827515,78.43,94.97
276,4.3605648515777,76.0743437900128,90.54697503201024,2.184249286842346,78.13,94.51
277,4.238903791132108,76.42245518565942,90.63300256081946,2.1462207263946533,78.2,94.41
278,4.3586661922489025,75.49815941101153,90.04881562099872,2.1444232139587402,78.18,94.6
279,4.354610273077912,75.89828745198463,90.50496158770807,2.250245394706726,78.3,94.56
280,4.236119884229653,77.26872599231754,90.96911011523687,2.0797891677856444,78.36,94.64
281,4.309690597573255,76.0743437900128,90.36891805377721,2.0545196393966676,78.59,94.85
282,4.328216889145738,76.0283290653009,90.3409090909091,2.041537888145447,78.53,94.88
283,4.218857611645199,77.81890204865557,91.31322023047375,1.9980707954406738,78.74,94.89
284,4.274957819723747,76.78457106274007,90.75504161331627,2.1688442523956297,77.66,94.72
285,4.2157897559995074,77.48879641485276,91.18117797695263,2.032527769088745,77.85,94.82
286,4.259455708932327,76.90260883482715,90.94110115236876,2.162584030532837,78.36,94.5
287,4.185017627271586,77.8809218950064,91.45326504481434,2.0630202709198,78.26,94.79
288,4.184221715994284,78.24103713188221,91.5432938540333,2.1345215950012206,78.87,94.72
289,4.23712448365557,77.73887644046094,91.24119718309859,2.0603463249206544,78.66,94.78
290,4.131662782419964,78.42309539052496,91.60331306017926,2.3281647132873533,77.87,94.51
291,4.258181649194637,77.10867477592829,90.88708386683739,2.0841263694763184,78.22,94.5
292,4.158011373576068,78.26704545454545,91.36123559539053,1.9149168613433838,79.0,94.95
293,4.191688735720137,78.12700064020487,91.4032490396927,2.0724180221557615,78.61,94.82
294,4.169783234290979,78.37107874519846,91.61931818181819,2.011084844779968,79.22,95.08
295,4.10381309842636,79.13932458386684,91.82338348271446,2.208332720565796,79.12,94.59
296,4.19085827878129,78.1189980793854,91.43525928297055,2.169511138153076,78.62,94.74
297,4.16587546753975,78.33506722151088,91.40524967989757,2.114082835006714,78.62,94.86
298,4.2127912285691185,78.27104673495519,91.55929897567222,2.0375829944610597,79.65,94.93
299,4.280562963894784,77.3527528809219,90.8110595390525,2.026178904724121,78.45,94.88
300,4.199315695695474,77.70886683738796,91.0431338028169,1.9554774549484253,79.16,95.22
301,4.104346214274896,79.23535531370038,91.89340588988476,1.966427632522583,79.11,94.95
302,4.046500061904575,79.21334827144686,91.8794014084507,1.9554785051345824,78.86,95.24
303,4.207172727004819,78.76120358514724,91.51728553137004,2.090831217765808,79.15,95.02
304,4.2294076032430965,77.97895326504481,91.09114916773368,2.234426738166809,78.82,95.0
305,4.128918619833591,79.02128681177977,91.69334186939821,2.269171005630493,79.09,94.25
306,4.144583469469019,78.73919654289372,91.81538092189501,2.179808827972412,79.02,94.68
307,4.167963724435521,78.2990556978233,91.57530409731113,2.311718967819214,78.3,94.24
308,4.157913603184318,78.87524007682458,91.64132522407171,2.181684888648987,78.89,94.78
309,4.173113441497812,78.39308578745198,91.42925736235595,2.049002669906616,79.21,94.97
310,4.085840610627481,79.35539372599231,91.90540973111396,2.118481997680664,79.09,94.74
311,4.205388446776113,78.07098271446863,91.14516645326505,2.1975557388305664,79.5,95.08
312,4.0316235687912805,79.83754801536492,92.22751280409732,2.0877677307128906,79.22,94.86
313,4.087842239918385,79.09130921895006,91.76736555697823,2.0552265493392943,79.06,94.97
314,4.033622170990469,80.3557138284251,92.27752880921895,2.1157279573440553,79.4,94.87
315,4.059163140426372,79.71350832266326,91.99143725992317,1.9312926725387574,79.7,94.99
316,4.1705439715013,78.5431338028169,91.32922535211267,2.1699711458206177,79.1,94.81
317,4.0778579660017575,79.87756081946223,92.18950064020487,1.9719894779205323,79.56,95.06
318,4.082397706072095,79.8735595390525,92.31354033290653,2.194088074684143,79.12,94.67
319,4.142705238277567,79.34939180537772,91.89940781049935,2.226242453956604,78.96,94.54
320,4.048782345274804,80.26768565941101,92.46358834827144,2.0921821561813356,79.07,94.71
321,4.110092135611326,79.29537451984635,91.84138924455826,2.2357401033401487,79.18,94.66
322,4.0494449595025195,80.42173495518566,92.34354993597951,2.036429977798462,79.58,94.94
323,4.054431286877768,79.82354353393086,92.11947823303457,2.0559965282440187,79.39,94.92
324,4.105058882666916,79.88756402048655,92.03745198463508,2.0453799375534056,79.63,95.09
325,4.004991593495221,81.27800896286811,92.81570102432778,1.968913328552246,80.22,95.16
